Dropoff_node,Demand_time
42445498,77708
42444833,77709
42428020,77712
42455963,77712
339044224,77717
685164634,77721
42453607,77722
42444829,77725
42436942,77726
42427374,77727
42439096,77727
42446275,77730
42446945,77732
42430320,77734
9166033062,77736
42430255,77738
42431168,77739
42449314,77740
42428212,77745
42440553,77745
42454758,77748
42428454,77748
42429662,77750
42430277,77752
42435671,77753
42435451,77753
42439533,77753
42427821,77759
6331080434,77760
1692433911,77760
42429662,77760
1918039880,77761
42505468,77762
42437914,77768
42440804,77773
42444909,77778
42440469,77779
42440545,77780
42810985,77781
42455867,77783
42432700,77792
595245920,77793
42437914,77796
42435663,77799
42440710,77799
42474974,77800
42435422,77809
42438362,77813
42428441,77813
42431000,77816
42431875,77822
42439006,77825
42436135,77826
42429999,77827
42435470,77835
42435677,77836
42492404,77838
42431490,77841
42435422,77841
42428447,77851
5849918502,77855
42435470,77855
42428473,77855
42442955,77856
1919595911,77859
1692433918,77860
42907664,77863
42456049,77864
486867405,77864
42437949,77866
42849658,77868
42439952,77870
4461990857,77875
42427335,77876
598043790,77880
4597668043,77880
42442255,77880
42432102,77883
42439286,77883
42445917,77884
42430367,77884
42429693,77887
42446879,77890
42439001,77893
42429661,77894
42446266,77894
42428454,77896
1061531839,77899
596799866,77900
42449963,77901
42430274,77906
42443052,77906
486867490,77908
596775941,77908
42440820,77913
1692433919,77915
42452882,77917
42439001,77918
42433578,77920
42432142,77920
42439563,77921
42448693,77925
1918039869,77927
42430271,77927
1773084405,77928
42442850,77933
4320028826,77937
42436763,77943
42446275,77945
1692433919,77945
42435671,77946
42432282,77949
42437949,77950
4597668038,77950
42442902,77951
42442931,77956
42449886,77957
42435663,77959
42438784,77960
1692433941,77961
42428598,77963
42431517,77964
42428480,77965
42455357,77969
42442534,77970
42444360,77970
42432068,77978
42438805,77979
42451987,77982
42446902,77982
1918039896,77986
4597668041,77987
42446971,77992
42442870,77993
42446941,77995
42432108,77995
42436779,77996
42422053,77997
42436586,77998
42443381,77999
42432156,77999
1692433918,78000
4320028826,78001
42437914,78004
42447144,78006
42445606,78011
42449580,78013
6633383602,78015
42523216,78016
42431168,78024
42439711,78027
42445378,78032
42436753,78035
1773084402,78037
2302133933,78040
42430308,78042
42504281,78046
42439406,78049
42428489,78053
1773084402,78059
42430338,78063
42437289,78066
42430805,78066
42435650,78066
4557517554,78068
3430331121,78070
42456041,78072
42432201,78078
1692433939,78079
42442949,78079
42445039,78080
42440679,78085
42448563,78093
42429562,78094
42439527,78099
42443975,78105
42453999,78105
42432585,78106
42446275,78111
42454433,78111
42445910,78114
1918039901,78117
42428458,78118
339044224,78121
42439403,78123
42428491,78126
42429374,78127
42436753,78128
42436484,78129
4138911201,78131
1692433938,78138
42430263,78138
42429752,78142
42429900,78142
42430468,78143
42452365,78143
42440553,78145
42456555,78145
42442286,78150
42428007,78153
42443534,78154
42436126,78156
42436486,78161
42430375,78161
42435663,78161
42447076,78161
42453158,78161
1918039864,78166
42429412,78167
42437536,78169
486869282,78169
42514549,78174
42435657,78175
42443615,78177
42440686,78179
42434285,78186
1692433942,78187
561042200,78192
42826033,78193
42445656,78194
42455175,78198
42440743,78199
42449956,78200
42428170,78208
42430282,78212
42436551,78213
42448549,78216
42427956,78217
42445909,78224
42452048,78224
42439537,78227
42449961,78229
42428216,78229
42436784,78229
42449890,78230
42435456,78230
42446086,78231
42438043,78233
42452314,78234
42429773,78234
42445382,78235
42429394,78238
589100164,78238
42428216,78239
42430914,78242
42429334,78244
2842884234,78244
42430308,78246
42454701,78253
42432451,78256
42446552,78257
42432818,78266
42430277,78271
42429412,78272
42442952,78279
42443353,78279
42436763,78283
42432085,78288
42429752,78291
4597668043,78291
42431531,78298
42446552,78302
42436793,78316
42483431,78321
42429630,78326
42432305,78327
42443975,78332
42456076,78333
1919595924,78336
42443054,78337
42446552,78341
42439181,78342
42432302,78344
42453902,78347
42494578,78351
42431659,78351
42511044,78359
42430317,78359
42434355,78360
42447237,78362
2844853157,78362
42430269,78363
42440326,78364
7480301987,78366
42428321,78371
42443353,78372
42428376,78373
4597668032,78376
42449017,78376
8648032268,78377
42469876,78384
42443336,78385
42442848,78386
42440350,78389
42440270,78390
246858433,78393
42434959,78395
42428174,78396
42443081,78396
42449918,78398
42436894,78398
42913363,78409
100522479,78410
1919595928,78412
42432305,78413
42431037,78416
42446934,78417
42437118,78418
42442889,78425
42519677,78436
42434215,78437
42437654,78447
42429378,78450
4597668042,78452
42428174,78453
42481948,78457
42442937,78459
42440743,78460
42436753,78461
42453310,78461
42431099,78467
42442889,78471
42428321,78474
42443674,78478
42431008,78480
3786901743,78483
1919595921,78487
42427324,78488
42435675,78490
42435675,78493
42437289,78498
42429340,78510
42430371,78511
42431785,78514
42439533,78515
42455934,78516
42442906,78524
42436944,78528
42443044,78532
42435422,78532
9140654137,78533
42434821,78535
42436519,78540
42440686,78540
42437371,78545
5550244688,78545
42450460,78546
42429340,78549
42429890,78551
1241742627,78552
42459436,78553
42433743,78555
42437084,78559
42442857,78559
42434821,78561
42423020,78562
42430274,78567
42435603,78569
42430673,78570
42445534,78571
42439840,78576
42445896,78577
42465246,78577
42434196,78579
42431168,78579
42443975,78582
42439096,78585
42451660,78586
6133355290,78588
42446814,78591
1773084391,78594
42443810,78606
100522728,78609
42442898,78612
1241820956,78615
4138911201,78616
42452973,78620
42445885,78620
42435422,78621
42453038,78624
42430811,78628
42436146,78628
1692433932,78630
4443775464,78635
42433581,78644
42446275,78646
42429986,78652
42446925,78653
42446933,78666
561035375,78670
42476087,78673
42436492,78675
42437084,78682
42435422,78682
1919595915,78684
42425570,78687
42437663,78692
42431453,78693
4597668036,78693
42436056,78694
42429412,78701
42455751,78704
42439842,78704
42449314,78707
42453986,78712
4557517555,78719
486869282,78719
42440737,78729
42436753,78733
42465343,78736
42430342,78737
42434148,78738
42430265,78740
42437368,78741
4597668028,78742
42437410,78742
42429659,78751
42438306,78752
42429324,78752
42467448,78753
42436439,78755
42443680,78756
42442836,78757
42430304,78759
42439406,78759
42436514,78762
4597668041,78766
42430872,78766
1692433911,78766
1692433940,78770
5137978709,78775
42445413,78776
42435660,78776
42455751,78777
42440565,78783
42439826,78784
42444835,78788
9140654137,78794
42443042,78795
42448379,78795
42442898,78799
7476469426,78799
1692433941,78800
42436492,78801
42446528,78801
42445390,78804
42421974,78805
42443532,78808
42449926,78809
42765905,78815
42433625,78816
42430295,78818
42427956,78819
42445651,78824
42437830,78826
42435422,78832
42428529,78834
42448238,78837
42445247,78838
42435422,78840
42434285,78840
42429663,78849
4443775465,78853
42427236,78866
42431524,78871
42434233,78871
42437339,78888
42436922,78890
42438891,78894
42442933,78898
42435422,78900
596775867,78900
42435422,78901
42433264,78903
42446987,78907
42437951,78911
42430886,78914
42442949,78916
4461990857,78916
42435422,78917
42428447,78920
42438362,78921
42443680,78926
42445374,78929
42430304,78929
42442898,78931
42432063,78931
42432194,78932
8122411159,78934
42432191,78942
42436899,78942
42440729,78950
42427805,78954
1919595914,78956
42449890,78960
42442230,78960
561042197,78962
42439580,78964
685164636,78966
595245920,78967
42435610,78968
8482948064,78970
4015190382,78974
42430295,78975
42439823,78976
42456543,78977
42438867,78977
42430259,78978
42430271,78979
42445543,78981
5159433792,78982
42435654,78983
42439178,78987
42497720,78997
42436556,79000
486873300,79000
42445928,79002
42431814,79011
42429762,79013
42445656,79025
42466392,79029
42430367,79030
1692433942,79031
42427426,79034
42430217,79035
42432693,79042
42443020,79043
42445413,79043
42432181,79051
42445489,79058
42455963,79064
42455963,79070
42455963,79075
42430263,79076
42445404,79078
42436578,79088
6223969260,79089
5837088104,79089
42430164,79089
42449023,79095
685164636,79096
42440015,79099
42430813,79104
486867534,79111
42442857,79112
42432066,79113
387180916,79115
42431168,79124
247084442,79127
42430308,79133
42437914,79135
7490266268,79135
42443296,79137
42427126,79137
42436922,79143
42445230,79146
42435629,79146
42444817,79147
42443296,79149
42422053,79151
42449956,79153
42432580,79154
42430824,79155
42440280,79156
42454401,79160
42434271,79161
42430791,79161
42445908,79164
42434285,79170
42445574,79172
4207788767,79173
42442870,79174
42439006,79176
42431118,79179
7280430895,79181
1918039876,79182
9140654137,79183
42431461,79183
42435603,79189
42453187,79190
42435671,79191
42434946,79192
42432181,79201
42434140,79202
42524181,79203
42442891,79205
1918039876,79208
42428438,79208
42436793,79212
486867459,79225
42833548,79229
42437830,79229
42455083,79231
486867459,79235
100522479,79235
7850257736,79236
42429769,79237
42436788,79237
42431030,79241
4557517554,79242
42431037,79247
42442895,79247
42449580,79250
42442889,79252
1773121034,79255
8482948064,79257
42464866,79263
42430118,79264
42454325,79264
42434142,79264
42459098,79268
42430770,79268
42446013,79274
6595149753,79275
42431461,79279
42427423,79281
42428420,79281
42454433,79285
3718672443,79290
42445247,79290
42434196,79293
42457476,79298
42443618,79299
42430589,79301
42456041,79302
42430269,79302
42449918,79303
42430371,79311
42446668,79314
42449928,79318
42427805,79327
1692433939,79329
42427805,79329
42448563,79333
42430529,79344
42431452,79350
42430277,79355
42430861,79356
42429769,79356
42428045,79358
42428047,79358
596776177,79360
42440527,79365
42429431,79366
42455751,79367
42431556,79368
42442935,79369
42436929,79374
42440721,79375
42435632,79377
596799866,79382
42430255,79384
42435629,79385
42448326,79389
42440326,79390
42431680,79391
42436637,79393
4597668030,79395
4597668030,79395
42430320,79398
486867459,79404
42439836,79408
42521124,79418
42439001,79418
42437881,79420
42449956,79422
42481613,79427
42430342,79429
3786901743,79433
42435422,79439
42428460,79440
42449948,79442
42447235,79447
42433286,79451
272195271,79456
42445733,79458
42430271,79459
42434148,79459
42490911,79460
8122411159,79466
42446933,79474
42440408,79476
42450009,79479
42449597,79481
42445740,79485
1919595914,79485
42445039,79492
42449942,79492
42436407,79495
42432194,79495
42442463,79496
42434951,79504
3588508439,79509
42449890,79513
42423674,79515
42450434,79516
42431168,79516
42449928,79517
42432302,79518
42449926,79521
42429888,79521
1919595914,79524
42428198,79526
42436546,79527
42515829,79533
42440710,79534
42436703,79542
1919595915,79544
42436381,79544
42443037,79549
42429394,79550
42428297,79551
42437371,79553
42431785,79554
1692433940,79555
42445018,79557
42442475,79564
42431168,79566
42434951,79572
42446889,79573
42427327,79575
42427956,79575
42449928,79576
42423674,79577
42442889,79583
42446275,79583
596775870,79585
42445413,79589
42438155,79589
42437078,79592
5837088104,79594
42429633,79599
42432194,79603
42450009,79605
42434271,79607
4461990857,79608
42430277,79609
42429694,79610
42442870,79613
42455867,79618
4841945995,79621
42429378,79623
42437082,79629
42437529,79629
42434140,79638
42526045,79645
42433269,79651
42428447,79658
42427821,79659
42442850,79663
42446959,79664
42435632,79664
42437618,79669
42442898,79671
42446875,79671
42833321,79673
6207264908,79674
42499146,79675
42435680,79683
1918039896,79683
42449886,79685
5799117240,79687
42449017,79689
42427423,79689
42432066,79692
42437909,79692
42469651,79695
42439842,79695
42450030,79699
42437613,79704
42433822,79707
42436653,79708
685164636,79709
42429752,79710
42432174,79711
42445653,79718
6680686985,79719
42434954,79719
42442857,79721
42438886,79723
42439440,79725
5131026388,79726
42433573,79729
6928075146,79730
42445374,79731
42431563,79732
42440465,79733
42430828,79734
42446275,79735
7490266268,79738
1061531597,79742
1918039876,79747
42431563,79751
42430288,79752
42445498,79753
42445534,79758
42442870,79761
42438506,79763
42437618,79768
42440951,79769
42430898,79771
1241742627,79772
42430271,79776
42429773,79776
42430205,79776
42440527,79777
42446552,79778
7480301864,79779
42430317,79780
42449314,79787
42445489,79789
42434807,79789
42432066,79790
42445011,79790
42435603,79791
42440829,79791
1918039876,79793
42430898,79805
42482465,79805
42427236,79811
42427423,79814
42453902,79819
42434439,79820
42437082,79822
42437343,79826
42446849,79827
42434357,79827
42432302,79828
42440686,79831
42442230,79836
42442247,79838
42446932,79838
42430007,79839
42445899,79840
42440934,79843
42429754,79843
42435422,79844
42856513,79846
42436943,79849
42442255,79852
8122411159,79853
1918039904,79854
42856563,79855
42449685,79866
42455051,79867
42445653,79870
42442459,79871
42745703,79871
42448701,79872
42431168,79874
42950612,79875
42455412,79876
42445374,79880
42442247,79881
42434201,79883
42439272,79884
42428454,79890
42430811,79895
42447428,79902
42430813,79906
42442415,79908
42445390,79909
42440553,79910
42453604,79912
42445378,79916
42430938,79917
5286408252,79923
42451674,79927
42445018,79927
42439840,79930
42430770,79931
42432066,79931
1692433907,79932
42515023,79932
42430749,79932
42443054,79935
42454423,79935
596776132,79936
42449314,79938
42422509,79940
42449576,79945
42429216,79950
42444487,79952
42430241,79952
42453007,79954
42443618,79957
42430813,79957
2821304137,79960
42442910,79961
42430277,79965
42430271,79967
42442851,79971
42430253,79972
42430898,79973
42428447,79982
42429896,79985
42432165,79988
1919595914,79988
42449597,79989
42475251,79990
42442850,79990
42427381,79996
42432184,79998
42453175,79999
42427972,80002
42449314,80007
42434140,80012
42450030,80012
1918039876,80014
42435657,80020
42431459,80023
42437949,80024
42449893,80027
42455007,80029
42445908,80030
42437608,80030
42430347,80032
42445033,80032
1692433907,80038
42434951,80038
1919595915,80041
42429769,80042
42433821,80042
3212472843,80048
42437113,80049
42430255,80050
42436586,80052
42437084,80055
42451787,80056
42445489,80057
1692433932,80059
685164636,80060
42445489,80061
42428441,80062
42428312,80062
42458766,80063
42446933,80065
42445666,80068
42444833,80069
42442957,80069
1918039898,80073
42440737,80073
42443613,80077
42432589,80084
42431168,80084
42442862,80086
42428447,80086
42435684,80090
42440682,80091
42435422,80091
4557517555,80093
42442957,80095
42439440,80095
42428310,80099
42478390,80101
42446266,80101
1692433914,80109
42436753,80111
42432302,80114
42449576,80114
42436944,80115
1919595921,80116
1061531527,80116
42430295,80117
62915525,80117
42448326,80120
1918039904,80122
42438784,80124
42431459,80127
42434215,80128
42430253,80131
42430371,80132
42430704,80140
42439335,80142
42436710,80142
42435714,80144
9607729579,80150
42430342,80153
1919595911,80154
1061531603,80159
42446547,80161
9607729579,80163
42439842,80166
42449947,80171
6680686985,80174
42446521,80176
42446031,80176
42905203,80178
42455013,80181
42444829,80181
42455013,80182
4461990857,80182
42430277,80183
42455751,80185
42430338,80186
42485084,80187
1692433932,80191
42481534,80196
42434420,80197
42431681,80201
42437084,80202
42431556,80206
42446889,80208
42448735,80215
42445520,80223
272194254,80227
42435644,80228
42442843,80228
1919595915,80229
42429659,80231
42445766,80236
42445011,80238
42455181,80239
42445766,80246
42432181,80248
1773084402,80248
42429412,80249
5812723033,80250
42437618,80252
42435422,80254
42437914,80257
42842479,80257
42443052,80258
42437021,80258
42439996,80261
42446959,80261
42474156,80263
42442255,80263
9657516446,80267
42427531,80269
42442843,80273
42440743,80273
42435680,80277
42430824,80278
42428411,80279
42435422,80280
42935068,80280
588152207,80285
42430263,80287
42435677,80291
42440829,80296
42439001,80301
42430056,80302
685164634,80303
42438544,80305
42442933,80305
42437951,80305
42437949,80310
42435422,80315
42442255,80317
1918039904,80318
42439537,80318
4320028826,80319
42454758,80320
42440729,80321
42437425,80322
42443029,80326
42445543,80330
42437084,80332
42453310,80334
42429394,80336
42431497,80339
42446552,80339
4557517550,80339
42430344,80339
42428368,80346
42429693,80350
42445378,80353
595245859,80354
42445916,80354
42445382,80355
42435684,80356
42445748,80357
42438784,80362
4461990857,80363
42436184,80368
42432142,80371
42454522,80372
42431461,80382
42429375,80389
42445896,80390
42430271,80393
42531892,80398
42445908,80400
6680686985,80405
42442935,80405
42818528,80412
42431102,80412
42428192,80413
42439286,80421
42431611,80421
42446266,80422
42428441,80422
42453158,80424
1919595922,80427
42435710,80428
42433539,80430
42453952,80431
42434085,80431
42421941,80434
42431156,80439
1919595923,80448
42451564,80449
42427190,80453
1692433932,80461
42431661,80462
42430607,80463
42455934,80469
42452817,80476
42510770,80477
42435422,80478
42437280,80478
42454758,80480
42436097,80486
42435422,80487
42450044,80490
42445885,80490
42428371,80492
42445390,80493
42449985,80494
42459436,80501
42435422,80503
42440323,80503
42448729,80504
42430384,80505
1773084402,80507
42532184,80512
42436142,80512
42422592,80514
1692433907,80519
42428022,80523
4461990857,80537
42432142,80544
1918039869,80559
42452598,80564
42431168,80568
42448857,80572
42430279,80572
42430271,80575
1692433907,80576
42442960,80581
42434215,80582
42449928,80585
42437078,80589
42453187,80591
42455751,80594
42513498,80599
42439272,80599
42443044,80605
42453604,80606
42435422,80606
42430263,80607
42513498,80608
42442943,80609
42431168,80611
42490881,80613
42437830,80613
42437909,80625
42430384,80634
42435716,80635
42445520,80636
42449027,80639
42440737,80642
42439275,80642
42442247,80643
42439272,80649
42445896,80650
1919595928,80650
276297949,80654
42428328,80658
9166033062,80659
42429888,80663
42436793,80666
42428476,80668
42454433,80670
42442578,80679
42465273,80684
42436582,80686
42434821,80687
42442910,80688
42436586,80691
42428313,80696
42429330,80701
42449956,80703
42442569,80705
42430320,80706
42450044,80706
42440785,80712
42437949,80713
42453601,80715
7132405547,80717
42430903,80718
42440345,80726
42437312,80728
42445413,80728
1773121034,80730
42431024,80733
5852272391,80736
42449580,80739
42439416,80741
6331080434,80741
42436396,80744
42428232,80748
42430344,80750
42446632,80753
42435578,80758
42465935,80758
42449948,80768
42430253,80769
561042190,80776
42436796,80778
42449932,80780
42446932,80784
4207913309,80784
42438889,80785
42445037,80787
42435422,80789
42536210,80791
1692433932,80799
42453007,80800
4862610026,80800
42440686,80801
42440015,80807
42439280,80811
42448390,80817
42474970,80820
42452310,80822
9607729579,80824
1773078006,80828
42454089,80831
42480117,80833
42444909,80838
42449918,80839
42440330,80841
42430924,80848
42449956,80849
42443799,80851
596775882,80852
42440737,80854
42433581,80858
42432181,80860
42440015,80861
42440004,80865
8122411159,80868
42430828,80869
42439834,80871
42442898,80871
42442848,80877
42440022,80884
1692433940,80886
42429565,80887
42430886,80888
42431154,80897
42431804,80897
42430295,80899
42431656,80902
42488313,80908
1918039876,80909
42521125,80918
7480301986,80919
42455013,80922
42436149,80924
42442898,80929
42435632,80930
42440960,80934
42443612,80935
42439207,80938
387180916,80940
42435660,80947
42429375,80957
42436381,80959
42436586,80962
7480301986,80963
42455963,80964
42449928,80969
42455013,80972
42436586,80975
42439286,80979
1773076778,80989
42428297,80991
42440737,80995
42432194,80997
42434140,81005
42446933,81005
42442269,81008
42437608,81010
42445534,81010
4443775464,81010
42427423,81016
42499509,81017
42872030,81020
42430384,81020
42431503,81022
42436944,81023
42456060,81030
42866942,81031
42439842,81032
42429431,81035
42435680,81046
1918039869,81048
1773084402,81053
42436748,81054
596776095,81056
42436064,81061
42435596,81064
4142105813,81065
4320028826,81073
42733821,81073
42430235,81077
42428272,81081
42428376,81083
42446528,81091
42435596,81092
42431797,81093
42435275,81094
42445027,81100
42431614,81100
42439823,81106
42444827,81110
42421828,81114
42435660,81115
42430277,81120
42431503,81124
4557517555,81126
42440015,81130
42434951,81135
42440721,81136
42430277,81138
4557517549,81140
593840148,81146
42433264,81160
42439464,81166
42431508,81166
42437845,81168
387184869,81168
42434087,81168
4679523598,81169
5849918502,81169
42428714,81172
42431822,81172
42455026,81175
42431517,81178
42454433,81182
42449689,81184
390519635,81184
42429338,81186
1061531504,81194
42440270,81194
42431544,81197
1692433940,81197
42449886,81201
42439181,81201
42432679,81201
42440326,81208
42455412,81210
1918039904,81211
8122411159,81215
1692433938,81221
42519346,81224
42446472,81224
42842485,81225
42439952,81226
42432066,81227
1692433940,81227
42435702,81228
42437346,81232
42429694,81235
1918039904,81235
42435714,81236
42437618,81236
42436968,81239
42430271,81241
42431814,81242
42445378,81242
42453601,81245
1692433907,81248
42442870,81251
42432142,81254
42439840,81258
42428003,81267
42435514,81270
42434090,81275
42457401,81275
42436155,81276
42445888,81279
42436489,81280
589101921,81282
42471833,81283
4138911201,81285
42445378,81289
42449932,81292
42432066,81292
42520398,81292
42430848,81293
42439836,81294
42442836,81295
42443296,81298
486867513,81298
42452973,81298
42430075,81303
42437305,81307
42453177,81308
42434142,81308
42445534,81311
42439272,81314
42433261,81315
4461990857,81322
42440472,81337
5849918502,81340
42432083,81345
6680686184,81349
42437346,81349
42439392,81352
42432083,81354
42434946,81356
42436751,81356
42436894,81362
42436586,81363
42450341,81363
42436784,81368
42442933,81368
42479006,81369
587987721,81370
42454758,81372
42433330,81374
42435657,81374
42429565,81375
42448254,81377
42428212,81378
42429412,81382
42468453,81382
42427427,81385
42445409,81387
42442851,81395
42434090,81399
1919595911,81400
42446528,81401
42428308,81405
42434226,81413
42437078,81415
42443353,81429
42446275,81431
42446879,81437
390519635,81437
42457735,81438
42429374,81440
42447076,81440
5159433792,81445
42449685,81449
7941613933,81450
42437052,81452
42442937,81452
1692433919,81453
42444837,81454
42445413,81459
42445390,81461
42439001,81466
42475977,81476
42428020,81485
42450030,81490
1919595914,81490
2974462027,81492
42447060,81493
42440012,81494
42436146,81495
42445417,81496
42436779,81498
42434087,81500
42445413,81500
42421772,81508
42430363,81508
42453607,81509
42427374,81511
42429754,81520
42437084,81520
42435422,81522
42455897,81522
42431814,81523
42445390,81526
5131026388,81532
42432083,81532
42440729,81539
42449954,81539
42429633,81542
42430342,81545
8482948064,81546
42431650,81551
42445378,81553
42437343,81554
42434205,81556
1815133244,81558
42430279,81570
42446945,81570
1918039877,81573
42435308,81578
42431009,81578
1061531509,81580
42449928,81584
42452620,81586
42439272,81586
42422509,81589
42429330,81592
42456555,81593
42444832,81599
42437096,81599
42451660,81600
42436322,81600
42429565,81602
42435422,81602
42440330,81616
1061531550,81621
42432191,81622
42430052,81629
42442288,81631
42437580,81642
1773121034,81643
42440345,81643
42430857,81643
42439836,81647
42455007,81653
42431814,81657
42428491,81658
42430304,81663
42434233,81664
42446562,81664
42454189,81665
42449954,81665
42435657,81666
42428308,81667
1692433932,81668
42429412,81674
42435603,81675
42436439,81677
42442870,81677
42439834,81679
42431617,81680
42428411,81680
42430279,81681
42439280,81683
42498587,81684
278632503,81688
42455761,81690
42440743,81693
42439001,81697
42430279,81699
42430295,81706
42450325,81708
1692433941,81714
42430384,81726
42428223,81731
42440330,81734
42479098,81738
4461990857,81738
42449926,81740
42440449,81744
42874060,81745
1692433907,81746
589100164,81747
42449928,81748
42439842,81749
42429900,81750
42432066,81752
42446959,81754
42446933,81757
42446266,81758
42454192,81758
42439440,81760
42437654,81762
42430068,81763
42445612,81777
42438362,81782
42504442,81784
42427393,81784
42437021,81787
42430274,81790
42440743,81791
42445885,81791
42479268,81793
42438805,81797
42819447,81798
42430394,81799
42446562,81801
42437830,81810
42448735,81817
42439203,81819
42431508,81821
1692433907,81821
42430903,81826
42448379,81826
42432693,81827
42431629,81829
42431459,81835
42437654,81837
42430691,81842
42429521,81846
42435509,81849
42446528,81851
42456303,81856
42446879,81863
42485014,81867
42433354,81868
42440829,81869
42445947,81869
42436590,81870
42442955,81870
42458333,81871
42439836,81876
42428027,81877
4597668043,81888
42432165,81891
42430898,81891
42436793,81893
42445378,81894
1372888770,81895
42445908,81898
42436921,81903
42446266,81905
42435422,81905
42436788,81906
42431524,81910
42440452,81914
7480301864,81917
42432194,81918
42443037,81923
42428491,81925
1061531566,81927
4461990857,81928
42430384,81929
5837088104,81931
42428473,81934
42429646,81934
42434090,81937
42437084,81941
8648032268,81943
42486689,81950
42432825,81953
42445947,81955
42458333,81957
42430338,81958
42438509,81964
42432199,81966
42437678,81968
42435456,81969
42430277,81971
42486345,81971
42430126,81973
42429900,81976
42443680,81980
42437289,81982
42431681,81989
42447132,81989
42443799,82014
42437909,82016
3639382769,82018
42448563,82025
42434821,82028
42445413,82030
42429340,82031
42446363,82031
42455662,82032
42446849,82037
42453104,82039
1061531454,82039
42429412,82041
42442286,82042
1773063787,82044
42438928,82045
42476135,82050
685164636,82054
42442898,82060
561042197,82062
42431656,82065
42430886,82067
42430347,82068
42439272,82070
42445404,82070
42445702,82071
1672106382,82076
2408221645,82080
42452048,82082
387180916,82088
42434954,82088
42438506,82089
42440459,82090
42434821,82092
42445908,82095
42453187,82098
42453777,82100
42440452,82105
42431822,82105
42428003,82106
42445378,82107
1061531695,82108
486867459,82112
42439286,82112
42434271,82116
42434142,82126
42437289,82129
42436941,82131
42424864,82136
42440012,82140
42453613,82143
42429890,82147
42435660,82148
42437612,82149
42446266,82149
42433578,82150
42442889,82150
42442933,82152
42437612,82154
42443676,82158
595245859,82160
42436793,82162
5286408252,82162
42444928,82165
42883012,82168
42440966,82168
42423674,82172
42437613,82172
42428037,82173
42449314,82176
6223969260,82183
42439001,82194
42430914,82201
42429690,82202
42437618,82203
42440465,82208
42437349,82214
42430824,82222
42449597,82222
42432302,82225
42435211,82230
42432540,82232
42449954,82232
42513498,82238
42492259,82238
42457325,82239
42429693,82242
42454196,82245
5542680313,82245
4145424858,82245
42430342,82247
42439275,82248
42438174,82251
42499351,82257
42430898,82260
42440737,82263
42443044,82272
42429374,82273
42439842,82274
1918039880,82276
42435422,82277
42428476,82279
42445230,82282
1773121034,82283
4138911201,82291
42435599,82297
42428303,82303
272195270,82304
42449076,82305
4557517555,82306
42436793,82311
42440737,82312
42422899,82313
42430983,82313
4320028826,82315
42437052,82315
42427824,82316
5799766717,82317
42436753,82320
8996353563,82321
1692433940,82322
1773121034,82324
5542680313,82326
7480301866,82330
42435422,82332
42439994,82334
4461990857,82336
42437343,82338
42432540,82339
42428471,82340
42431165,82341
42431154,82346
8122411159,82360
42432990,82364
42430034,82364
4461990857,82364
42433281,82368
42455751,82373
42446934,82375
42452812,82375
42431168,82377
42429353,82378
42430367,82383
42432598,82385
42430311,82385
42432572,82386
42821500,82387
42452814,82388
4597668030,82388
42523216,82389
42442910,82389
42446478,82389
246649427,82391
42471731,82391
42427797,82394
42427786,82395
42449918,82396
42435596,82400
42444829,82404
42430164,82405
42449089,82407
4332491210,82409
4461990857,82411
42428328,82412
42428012,82413
42434226,82420
42512094,82423
8840333846,82426
42437354,82431
42440397,82432
42444055,82434
42443329,82441
42437082,82443
42439984,82443
42430811,82445
42430311,82446
42432540,82455
42427786,82457
42436519,82458
42438805,82466
42435663,82468
42453175,82472
42434377,82480
42449580,82480
4597668031,82480
42764896,82483
42446959,82483
42443020,82486
42429394,82487
42438849,82488
42446528,82490
42430295,82490
42436546,82491
42428998,82492
5837088105,82495
42421889,82500
42432585,82501
42436746,82503
42442902,82505
42430550,82510
42446959,82526
42445027,82530
42454433,82535
42496508,82536
42448390,82537
42449314,82540
42437084,82543
42431490,82546
42429354,82547
42432211,82555
42436393,82557
1692433939,82564
6331080434,82572
42432178,82572
42434821,82575
42832999,82577
42440710,82578
42453902,82581
42434354,82584
42430265,82590
42430217,82592
42483640,82594
42438889,82595
42447149,82598
42439440,82599
42432598,82600
42442902,82605
42449938,82605
42442528,82607
42435660,82612
42430828,82615
42440829,82619
42452956,82620
42452814,82621
42443563,82622
42437021,82628
42446528,82629
42436793,82633
42428483,82636
1692433940,82639
42449918,82640
42430269,82642
42439399,82647
42435650,82647
7802856349,82656
42445037,82659
42453902,82660
42449314,82663
42502651,82667
246901366,82669
42440009,82669
42436710,82671
42432594,82671
1773084402,82673
1692433907,82674
42442848,82677
42430308,82680
42449341,82680
42430304,82683
42431000,82691
42449580,82698
42428368,82701
42437951,82708
685164636,82708
42455357,82713
42526050,82716
589100267,82718
42429896,82721
42455695,82724
42428027,82725
42443618,82726
42431802,82732
42455867,82733
9166213997,82733
42451674,82734
42437078,82737
42513654,82742
42442851,82745
42442931,82745
42451370,82745
42429694,82749
42446889,82751
42442291,82751
42446031,82754
42442935,82755
1773084402,82757
42443366,82759
1773084402,82761
1692433939,82763
596775882,82770
42448563,82772
42444833,82773
42432736,82773
42428368,82775
42455013,82775
42833321,82777
42438784,82779
42479268,82780
596775930,82781
42449928,82781
1919595914,82792
1692433938,82793
486867513,82795
596776017,82796
42856513,82802
42439006,82809
42452882,82810
42436784,82818
42445661,82819
42435422,82820
